contract_id,dateref,category_name,somme_signaux,variation_42_standard,cluster,top_cluster
91,2008-05-01,Metals,183,0.5294972687347242,6,False
24,1996-02-01,Energy,403,1.0733132004601211,3,True
48,2009-05-12,Index,-249,-0.016586794770104614,2,False
14,2017-02-02,LTIR,-341,0.18711210763247005,2,False
28,2003-11-03,STIR,117,0.5538155167458921,6,False
44,2015-11-19,Index,62,-0.4100906783555047,5,False
24,2001-02-22,Energy,293,0.6996832244956325,3,True
31,2012-12-26,STIR,421,0.317280286006969,8,False
15,2018-01-23,LTIR,-315,-0.2988938726284053,9,False
44,1991-12-12,Index,0,0.6139936316353549,6,False
14,2003-04-04,LTIR,428,0.496326142946983,8,False
37,2011-10-24,STIR,130,-0.0649434580965022,0,False
2,2005-09-16,Currencies,268,-0.1743727522656494,4,False
1,1994-05-20,Currencies,388,0.10605813313863116,1,False
56,2008-11-13,Index,-351,-0.09997279653044464,2,False
4,2012-04-17,Currencies,-116,-0.5001173038301282,5,False
38,1994-12-29,STIR,47,0.5447442752183927,6,False
31,2004-09-09,STIR,148,-0.5186379844333218,5,False
36,1991-05-13,STIR,0,-0.09499923460901608,0,False
50,2013-04-17,Index,409,0.5147865062682744,8,False
7,2009-03-04,Currencies,-215,0.6323915045861567,7,False
1,2015-07-14,Currencies,-178,-0.3697841003524456,9,False
44,2018-12-04,Index,-292,-0.11434345670649372,2,False
16,1993-01-08,LTIR,282,1.0569980931423475,3,True
50,2015-12-01,Index,413,-0.3654386937814927,4,False
16,2000-10-16,LTIR,362,0.7497422067381289,3,True
33,2003-06-30,STIR,447,-0.2564373213203736,4,False
55,2016-10-21,Index,65,0.5310807574146834,6,False
37,1995-09-28,STIR,420,0.3000544283674885,8,False
10,2009-12-01,LTIR,383,-0.046125656533330055,1,False
23,2004-10-28,Energy,-281,-0.5507716769428346,9,False
34,2002-11-11,STIR,446,0.32677687411521045,8,False
28,2012-10-29,STIR,421,0.1593723204833556,1,False
20,2006-11-28,Metals,340,-0.10139941829221,1,False
37,2004-08-06,STIR,-390,0.5678624641470223,7,False
39,2007-03-05,STIR,-410,-0.880516581756968,9,False
28,2019-03-29,STIR,357,0.7194126352069496,8,False
38,1992-05-27,STIR,-18,-0.5756218593207483,5,False
31,2000-08-29,STIR,52,0.6626505768637359,6,False
48,2018-07-02,Index,101,0.6296174150212372,6,False
52,1997-04-25,Index,305,0.9260683682225684,3,True
37,2017-05-17,STIR,391,-0.11464782617393646,1,False
1,1996-11-07,Currencies,350,-0.02309417788658217,1,False
34,2000-10-20,STIR,295,0.925273119568972,3,True
39,1999-07-30,STIR,-30,-0.1911306304704337,0,False
7,2004-05-07,Currencies,-15,0.2170864786608231,6,False
52,2015-10-30,Index,96,-0.03290332337342985,0,False
43,2018-02-14,Index,243,0.2261381743634528,1,False
9,2009-02-11,LTIR,243,-0.06835795968401204,1,False
27,2017-07-04,STIR,365,0.17941226698585952,1,False
23,2015-10-30,Energy,-401,-0.2649319572976752,9,False
13,2014-05-22,LTIR,203,0.09842174486391647,1,False
20,2003-10-03,Metals,147,0.5163606756355464,6,False
55,2004-03-05,Index,318,-0.2770192149319043,4,False
19,2015-06-12,Metals,-226,-0.4969808149022045,9,False
15,2005-08-02,LTIR,189,0.0,0,False
49,1999-09-07,Index,331,-0.16623098704497838,4,False
56,2005-12-12,Index,443,0.025736618440750408,1,False
24,2014-09-11,Energy,47,-0.418094988544844,5,False
15,2019-05-27,LTIR,329,0.3732769181278399,8,False
13,2019-09-04,LTIR,382,-0.3158105152043067,4,False
44,2011-01-10,Index,418,0.3166523115260739,8,False
26,2002-02-26,Energy,-123,0.7934173266882758,7,False
52,1999-02-05,Index,430,0.2839237742304355,8,False
30,2012-04-13,STIR,408,0.1302359596819054,1,False
27,2000-04-18,STIR,0,-0.3397981432040991,5,False
2,2008-03-07,Currencies,88,-0.09992600889257608,0,False
15,2015-09-29,LTIR,344,-0.4074063578926121,4,False
48,2013-09-23,Index,361,0.2321602677936629,1,False
52,2018-03-09,Index,442,-0.18557558713449696,4,False
16,1997-12-18,LTIR,402,0.1291011244877311,1,False
44,2013-12-18,Index,428,0.2095755345190328,1,False
92,1994-06-24,Metals,191,0.1272661695023178,1,False
6,2008-07-03,Currencies,-152,-0.2252864365942336,0,False
13,2011-05-02,LTIR,289,0.3736723317747405,8,False
9,2001-09-12,LTIR,401,0.6365763395744903,8,False
49,2004-06-14,Index,113,-0.4574944439308185,5,False
23,2013-01-15,Energy,-283,0.29946759958319435,7,False
92,1999-12-09,Metals,149,0.9520307460157521,3,True
14,2007-12-12,LTIR,151,0.9197462091876588,3,True
36,2004-08-10,STIR,271,-0.08694552326383946,1,False
35,1998-01-21,STIR,308,0.14304775121556582,1,False
44,2016-06-08,Index,83,0.056303347721385136,0,False
21,2008-11-17,Metals,-274,-0.1557394797236918,2,False
37,2017-12-07,STIR,-122,0.07931408161923167,0,False
52,1990-07-27,Index,0,-0.6367780372865315,5,False
20,1998-03-25,Metals,182,-0.6508140436895263,5,False
13,2011-02-03,LTIR,93,0.08319286496400556,0,False
12,1997-02-17,LTIR,401,-0.4772494772267909,4,False
35,2006-02-09,STIR,231,-0.258452406116208,4,False
28,1999-10-07,STIR,0,0.0,0,False
25,1995-08-07,Energy,-248,-0.24855199315627524,9,False
5,2006-05-15,Currencies,63,-0.26233677630323965,0,False
22,2000-03-22,Energy,421,0.21088582936063094,1,False
25,1994-06-16,Energy,17,-0.3502759264295819,5,False
44,1992-12-11,Index,-267,0.8641608689876635,7,False
33,2008-05-06,STIR,126,-0.04656530472025413,0,False
33,2018-05-30,STIR,-434,-0.6652802382332988,9,False
59,2016-02-17,Index,-111,0.470692553719617,6,False
13,1995-05-01,LTIR,296,0.5997725053394091,8,False
14,2017-09-04,LTIR,-9,-0.8319513655180402,5,False
29,2011-10-19,STIR,216,0.2267895707979755,1,False
59,2005-05-18,Index,304,0.5431770976747569,8,False
31,2013-04-22,STIR,411,0.4087598173410349,8,False
25,1999-07-08,Energy,-88,0.5839791560278044,6,False
20,2016-03-18,Metals,-169,0.34057377932114746,7,False
10,2006-11-02,LTIR,25,-0.4583065432208209,5,False
4,2001-09-26,Currencies,110,-0.6072401766385433,5,False
25,1997-07-11,Energy,-84,-0.08233949566828483,0,False
92,2006-04-12,Metals,393,0.05388523263702652,1,False
50,2008-01-07,Index,302,-0.6246360831280451,4,False
91,2012-01-11,Metals,-82,0.3476121999657704,6,False
11,2010-01-28,LTIR,413,0.7587744845220761,8,False
44,2013-12-03,Index,428,0.01154966712260141,1,False
13,2009-05-29,LTIR,-34,-0.08797305879326289,0,False
56,2006-04-21,Index,447,-0.497989558325633,4,False
2,2000-11-20,Currencies,-375,0.4734626873928084,7,False
37,2002-11-20,STIR,368,0.2975474655935316,8,False
31,1993-08-18,STIR,445,0.22471203830857944,1,False
38,2016-04-15,STIR,345,0.6953470293058661,8,False
24,2014-08-27,Energy,95,-0.4349977174602908,5,False
92,2013-09-19,Metals,78,-0.22337292384883325,0,False
40,2009-05-06,STIR,280,0.1982471041869991,1,False
18,1994-10-24,LTIR,-167,0.7380044055024148,7,False
10,1994-02-15,LTIR,367,-0.3191327862738997,4,False
16,2016-04-27,LTIR,356,0.5201995995104787,8,False
14,2009-11-30,LTIR,408,-0.009966858482012923,1,False
12,2012-03-09,LTIR,411,0.2233399177261889,1,False
6,2011-06-07,Currencies,296,0.21908128199210414,1,False
49,1998-11-16,Index,0,0.13350472909320718,0,False
21,2005-02-25,Metals,388,-0.12139914453353196,1,False
4,2017-08-22,Currencies,306,0.04994408757533186,1,False
21,2010-05-21,Metals,322,0.08150806822227698,1,False
18,2000-04-07,LTIR,287,0.29731458589727183,8,False
7,2003-09-19,Currencies,-124,-0.25305316939401645,0,False
36,2013-05-27,STIR,-178,-0.18350213523317105,2,False
9,2015-06-23,LTIR,183,0.561536141161333,6,False
40,1993-09-23,STIR,446,0.5904109530856053,8,False
49,2009-06-24,Index,47,0.8500301729824717,3,True
3,1998-07-15,Currencies,-411,0.6582303110668607,7,False
16,2006-02-07,LTIR,111,-0.7391560407742498,5,False
56,2016-10-28,Index,58,0.4630624458980485,6,False
7,2005-07-19,Currencies,394,-0.128360091068197,1,False
2,2009-01-13,Currencies,-357,-0.2295593996145049,9,False
26,1993-06-02,Energy,41,-0.5137225269166891,5,False
40,1990-04-24,STIR,0,0.5471700842679101,6,False
58,2003-09-08,Index,339,0.432656970144772,8,False
24,2006-11-07,Energy,-373,-0.14673445911501573,2,False
15,1996-08-15,LTIR,-85,0.10625423838363622,0,False
91,1993-05-03,Metals,252,0.8917433097299026,3,True
31,2015-01-21,STIR,204,0.12274316504484215,1,False
44,2003-07-04,Index,26,0.4588587912451473,6,False
7,1995-09-01,Currencies,0,-0.3601735429298465,5,False
52,1990-07-11,Index,0,-0.5464294159807467,5,False
18,1998-06-23,LTIR,438,0.1856012633035936,1,False
52,2012-09-13,Index,382,-0.3769811988486869,4,False
7,1996-03-25,Currencies,0,1.3448735632243731,3,True
40,2011-06-22,STIR,435,0.2678485072637185,8,False
6,1990-02-05,Currencies,0,-0.8416850273430747,5,False
32,2014-12-10,STIR,421,0.0,1,False
21,2008-09-12,Metals,-98,-0.5928177136099693,5,False
26,1990-09-11,Energy,0,0.3990790648596515,6,False
91,1993-07-12,Metals,314,-0.3875699139987371,4,False
16,2011-06-28,LTIR,331,0.7689020002437325,3,True
4,2017-11-17,Currencies,155,0.5016287332397142,6,False
15,1993-09-23,LTIR,445,-0.3133509511866279,4,False
49,2018-08-21,Index,414,-0.1286146431719114,1,False
21,1993-06-10,Metals,-371,0.0595034658621373,2,False
39,2013-05-31,STIR,217,0.017087235945249468,1,False
26,2012-08-21,Energy,-163,-0.03665906756776404,2,False
59,2006-10-23,Index,386,0.016188349701111118,1,False
55,2006-05-24,Index,445,-0.2781236976235371,4,False
4,2014-08-13,Currencies,-121,-0.7981123191453168,5,False
11,2001-01-26,LTIR,331,0.3517013570850561,8,False
15,1993-08-03,LTIR,445,0.6775164780587273,8,False
52,2016-06-16,Index,374,0.36184776972471466,8,False
10,1996-01-23,LTIR,435,-0.5108845463783124,4,False
39,1997-02-14,STIR,162,-0.17678896288657686,0,False
11,2019-06-07,LTIR,361,0.5804307252087749,8,False
10,2011-03-01,LTIR,-75,0.023900120521842767,0,False
6,1993-11-22,Currencies,30,-0.4153641328905927,5,False
27,2009-08-17,STIR,446,0.2173360167994895,1,False
21,2017-06-09,Metals,-53,0.7018400949221248,6,False
40,2018-07-18,STIR,-41,-0.3615900294489138,5,False
24,2018-04-10,Energy,248,0.1986139024940433,1,False
59,2010-11-25,Index,417,0.34635163664114604,8,False
19,2002-10-15,Metals,188,0.6715644742850922,3,True
91,2013-11-27,Metals,220,-0.027765672093660928,1,False
25,2009-07-28,Energy,1,-0.17147166925229326,0,False
40,2010-06-04,STIR,439,0.4478347023666053,8,False
16,2012-09-13,LTIR,276,0.2774378478089953,8,False
26,2013-09-17,Energy,380,0.06549259019136618,1,False
18,2000-09-05,LTIR,328,0.8815860577003819,3,True
29,2013-08-27,STIR,139,0.2381050563542877,6,False
61,2002-10-18,Energy,236,0.18608197488811545,1,False
26,2008-08-20,Energy,214,-0.6756580645731898,5,False
4,2003-09-12,Currencies,115,0.19225638091629849,6,False
91,2013-07-10,Metals,42,-0.1460780807203677,0,False
11,2010-02-10,LTIR,413,0.6028314177655594,8,False
24,2009-01-28,Energy,-289,0.07143288715530786,2,False
18,2009-09-29,LTIR,383,0.276641636610985,8,False
36,1994-07-06,STIR,-345,-0.190022576093162,2,False
44,1997-09-17,Index,438,-0.12106090655763485,1,False
38,2004-06-17,STIR,-391,0.49461346923288896,7,False
36,2013-09-12,STIR,-340,0.2320481665808165,2,False
56,1995-04-10,Index,-400,-0.4401860202290505,9,False
5,1994-09-08,Currencies,367,0.596224224658296,8,False
31,1992-06-29,STIR,450,0.6849729397930958,8,False
16,2004-05-07,LTIR,47,0.4505682535265574,6,False
48,2007-07-18,Index,370,-0.2144813992532557,4,False
33,2010-03-03,STIR,425,-0.0589492468709877,1,False
34,2006-07-12,STIR,-428,0.5187815307500468,7,False
16,2005-04-13,LTIR,104,0.5337868555083821,6,False
23,2018-09-27,Energy,-104,0.4679729696674521,6,False
61,2001-05-02,Energy,25,-0.14874395090381262,0,False
31,1999-09-09,STIR,-301,0.036681491004638515,2,False
