validation_hamming_loss,training_hamming_loss,fit_time,test_time,params_data,params_vectorizer,params_classifier,iteration
0.020094182485402564,0.010751602909498842,63.29059567451477,0.44533939361572267,body,{'vectorizer': 'use'},"{'C': 0.13307503465445897, 'multi': 'BinaryRelevance', 'classifier': 'logistic_regression'}",131
0.015102064621856596,0.011325780654144397,33.962134981155394,0.8933095932006836,both,{'vectorizer': 'use'},"{'C': 0.010212792334133693, 'multi': 'ClassifierChain', 'classifier': 'logistic_regression'}",132
0.02190790051504974,0.021688019909851534,5.65456109046936,0.10053157806396484,title,"{'max_df': 0.9500718791186111, 'min_df': 0.012324409695175086, 'ngram_range': (1, 2), 'vectorizer': 'bow'}","{'C': 0.20816271576621442, 'multi': 'BinaryRelevance', 'classifier': 'logistic_regression'}",133
0.020455715584514738,0.004090734149868845,77.65457549095154,1.015762948989868,both,{'vectorizer': 'use'},"{'C': 9.43924083796481, 'multi': 'ClassifierChain', 'classifier': 'logistic_regression'}",134
0.10864953309422087,0.10555894976035889,3.6700183391571044,0.41913957595825196,both,"{'max_df': 0.9783363920585508, 'min_df': 0.04456152139293869, 'ngram_range': (1, 2), 'vectorizer': 'tfidf'}","{'alpha': 1.0123736257425286, 'multi': 'BinaryRelevance', 'classifier': 'naive_bayes'}",135
0.015442649357278928,0.008714544090194282,55.18214192390442,0.9631318569183349,both,{'vectorizer': 'use'},"{'C': 0.04644244190703202, 'multi': 'ClassifierChain', 'classifier': 'logistic_regression'}",136
0.01842014781868592,0.01412772538351427,31.471364879608153,0.4316889762878418,body,{'vectorizer': 'use'},"{'C': 0.016697744979549012, 'multi': 'BinaryRelevance', 'classifier': 'logistic_regression'}",137
0.01581918319179861,0.007906267408469048,53.310235261917114,0.4542647361755371,both,{'vectorizer': 'use'},"{'C': 0.07564819105470638, 'multi': 'BinaryRelevance', 'classifier': 'logistic_regression'}",138
0.021599639055822403,0.01641603381147942,37.478248596191406,0.5976622104644775,both,"{'max_df': 0.9549266343654145, 'min_df': 0.0174976729430975, 'ngram_range': (1, 3), 'vectorizer': 'bow'}","{'C': 0.11356591879684165, 'multi': 'ClassifierChain', 'classifier': 'logistic_regression'}",139
0.015206918052730684,0.009242868264305676,49.1764675617218,0.9317654132843017,both,{'vectorizer': 'use'},"{'C': 0.034259500583077744, 'multi': 'ClassifierChain', 'classifier': 'logistic_regression'}",141
0.022050074865987274,0.02120621538538004,15.817187786102295,0.5033924102783203,both,"{'max_df': 0.9705067690729174, 'min_df': 0.03124937807377384, 'ngram_range': (1, 3), 'vectorizer': 'tfidf'}","{'C': 0.04968230533173037, 'multi': 'BinaryRelevance', 'classifier': 'logistic_regression'}",142
0.018584323532043874,0.013525039444063598,43.55296363830566,0.9863933086395263,body,{'vectorizer': 'use'},"{'C': 0.023102383964863096, 'multi': 'ClassifierChain', 'classifier': 'logistic_regression'}",143
0.021102368955213047,0.0037580594438048043,70.12739667892455,0.41844782829284666,both,{'vectorizer': 'use'},"{'C': 20.925380768490594, 'multi': 'BinaryRelevance', 'classifier': 'logistic_regression'}",144
0.0898996571764936,0.08676238137025961,1.7052218914031982,0.33632616996765136,both,"{'max_df': 0.9647083371396799, 'min_df': 0.027697747887633916, 'ngram_range': (1, 1), 'vectorizer': 'bow'}","{'alpha': 1.6577092221726004, 'multi': 'BinaryRelevance', 'classifier': 'naive_bayes'}",145
0.025104158466810446,0.007784257184810068,107.36669936180115,0.9559593677520752,both,{'vectorizer': 'use'},"{'C': 30.133241435092806, 'multi': 'ClassifierChain', 'classifier': 'svm'}",146
0.022073930685883935,0.004595679303752628,106.60295052528382,0.8762251377105713,both,{'vectorizer': 'use'},"{'C': 0.6053078380972152, 'multi': 'ClassifierChain', 'classifier': 'svm'}",147
0.024935636488457372,0.007473159240259419,108.7445125579834,0.8196660995483398,both,{'vectorizer': 'use'},"{'C': 18.239867433227793, 'multi': 'ClassifierChain', 'classifier': 'svm'}",148
0.02284880950330552,0.00497560498068813,104.94220881462097,0.773232364654541,both,{'vectorizer': 'use'},"{'C': 0.9994561552413529, 'multi': 'ClassifierChain', 'classifier': 'svm'}",149
0.024445288496951302,0.006667936032663241,104.59434638023376,0.8685393333435059,both,{'vectorizer': 'use'},"{'C': 4.54188679678576, 'multi': 'ClassifierChain', 'classifier': 'svm'}",150
0.024882034381289247,0.007288121432845076,104.07854661941528,0.8954373836517334,both,{'vectorizer': 'use'},"{'C': 12.018928704432103, 'multi': 'ClassifierChain', 'classifier': 'svm'}",151
0.025209137017565487,0.007807876037780463,104.70979475975037,0.8375116348266601,both,{'vectorizer': 'use'},"{'C': 96.03139163404339, 'multi': 'ClassifierChain', 'classifier': 'svm'}",152
0.025119721521209643,0.007861626202037198,103.72989692687989,0.8509733200073242,both,{'vectorizer': 'use'},"{'C': 61.456575187048855, 'multi': 'ClassifierChain', 'classifier': 'svm'}",153
0.017721496001972464,0.005274238543740032,77.38312864303589,0.9526852607727051,both,{'vectorizer': 'use'},"{'C': 0.41701932376850065, 'multi': 'ClassifierChain', 'classifier': 'logistic_regression'}",154
0.024115315226521168,0.0060442649845543475,103.63034319877625,0.8151129245758056,both,{'vectorizer': 'use'},"{'C': 2.1798631206372, 'multi': 'ClassifierChain', 'classifier': 'svm'}",155
0.019511624685714535,0.004157585272330622,78.88175096511841,1.0026651859283446,both,{'vectorizer': 'use'},"{'C': 2.7745515880997202, 'multi': 'ClassifierChain', 'classifier': 'logistic_regression'}",156
0.017532219906049196,0.005640084800919862,77.8038558959961,0.8646565914154053,both,{'vectorizer': 'use'},"{'C': 0.31099925105729115, 'multi': 'ClassifierChain', 'classifier': 'logistic_regression'}",157
0.02138000138063324,0.004504147695210931,102.39256534576415,0.8556673049926757,both,{'vectorizer': 'use'},"{'C': 0.3314180900456453, 'multi': 'ClassifierChain', 'classifier': 'svm'}",158
0.016216913605004116,0.01296240027256825,34.961564493179324,1.000207281112671,title,{'vectorizer': 'use'},"{'C': 0.011775323989728258, 'multi': 'ClassifierChain', 'classifier': 'logistic_regression'}",159
0.01682096128471616,0.00624231920865156,77.1452952861786,0.939057731628418,both,{'vectorizer': 'use'},"{'C': 0.20486455171299603, 'multi': 'ClassifierChain', 'classifier': 'logistic_regression'}",161
0.0273756953204763,0.02064820067149411,49.63430151939392,0.5832933902740478,both,"{'max_df': 0.9751526460215604, 'min_df': 0.02088586497324373, 'ngram_range': (1, 3), 'vectorizer': 'tfidf'}","{'C': 4.748977486440498, 'multi': 'ClassifierChain', 'classifier': 'logistic_regression'}",162
0.02886854651164595,0.008155801892320888,143.04809803962706,0.356705904006958,body,{'vectorizer': 'use'},"{'C': 1.1813079484405198, 'multi': 'BinaryRelevance', 'classifier': 'svm'}",163
0.01507594681246329,0.009356770099786499,47.08058385848999,0.872777795791626,both,{'vectorizer': 'use'},"{'C': 0.032021814747811086, 'multi': 'ClassifierChain', 'classifier': 'logistic_regression'}",164
0.02113940913683379,0.0037517941172174178,69.91935420036316,0.40918970108032227,both,{'vectorizer': 'use'},"{'C': 50.389681153612415, 'multi': 'BinaryRelevance', 'classifier': 'logistic_regression'}",165
0.027244872280362348,0.027243529288086564,32.63722949028015,0.08668508529663085,title,"{'max_df': 0.9804968926571038, 'min_df': 0.045615124340598195, 'ngram_range': (1, 2), 'vectorizer': 'bow'}","{'C': 3.5142819690950486, 'multi': 'BinaryRelevance', 'classifier': 'svm'}",166
0.015038135079334292,0.010453058644517963,41.40692405700683,0.9717053890228271,both,{'vectorizer': 'use'},"{'C': 0.017202944001238476, 'multi': 'ClassifierChain', 'classifier': 'logistic_regression'}",167
0.11023121353855758,0.1069792698341138,1.5795301437377929,0.31842541694641113,both,"{'max_df': 0.9822306948623879, 'min_df': 0.03885864724488632, 'ngram_range': (1, 1), 'vectorizer': 'tfidf'}","{'alpha': 0.5786263965927444, 'multi': 'BinaryRelevance', 'classifier': 'naive_bayes'}",168
0.01566817256612147,0.00815702168127277,65.68352055549622,0.9795392513275146,both,{'vectorizer': 'use'},"{'C': 0.06379805826128658, 'multi': 'ClassifierChain', 'classifier': 'logistic_regression'}",169
0.032761665863966186,0.011836984693244519,156.64694972038268,0.37390546798706054,body,{'vectorizer': 'use'},"{'C': 11.08474391641693, 'multi': 'BinaryRelevance', 'classifier': 'svm'}",170
0.018011684739914723,0.005022765548154623,76.92167477607727,0.9336187362670898,both,{'vectorizer': 'use'},"{'C': 0.5363873261513444, 'multi': 'ClassifierChain', 'classifier': 'logistic_regression'}",171
0.022252424799655147,0.020145156060129295,19.050037717819215,0.5439469337463378,both,"{'max_df': 0.9744517411773669, 'min_df': 0.022325267332446996, 'ngram_range': (1, 3), 'vectorizer': 'bow'}","{'C': 0.023035349029982066, 'multi': 'BinaryRelevance', 'classifier': 'logistic_regression'}",172
0.016312991707992264,0.012949868758052738,33.462814235687254,0.9013913154602051,title,{'vectorizer': 'use'},"{'C': 0.012088105845611628, 'multi': 'ClassifierChain', 'classifier': 'logistic_regression'}",173
0.032806905235951055,0.01186192014851669,16.565411472320555,0.5594451904296875,both,"{'max_df': 0.9528939500353901, 'min_df': 0.012326179032900866, 'ngram_range': (1, 2), 'vectorizer': 'tfidf'}","{'C': 0.8142861159416779, 'multi': 'ClassifierChain', 'classifier': 'svm'}",175
0.01969011551546537,0.01130483563069622,56.002894163131714,0.4652111053466797,body,{'vectorizer': 'use'},"{'C': 0.095348503156221, 'multi': 'BinaryRelevance', 'classifier': 'logistic_regression'}",176
0.015271344959451233,0.009169429021414658,41.147372007369995,0.4543465614318848,both,{'vectorizer': 'use'},"{'C': 0.037704037169073695, 'multi': 'BinaryRelevance', 'classifier': 'logistic_regression'}",177
0.021948165329104975,0.004484261287590368,100.46123609542846,0.9156262874603271,both,{'vectorizer': 'use'},"{'C': 0.4254669413853478, 'multi': 'ClassifierChain', 'classifier': 'svm'}",178
0.025611059027728877,0.02560912015593479,5.333616399765015,0.06488122940063476,title,"{'max_df': 0.969893578881645, 'min_df': 0.041123110723734785, 'ngram_range': (1, 1), 'vectorizer': 'bow'}","{'C': 6.07023249623215, 'multi': 'BinaryRelevance', 'classifier': 'logistic_regression'}",179
0.018850008031798267,0.004383630663457739,76.78893675804139,1.0000751495361329,both,{'vectorizer': 'use'},"{'C': 1.2070575687769771, 'multi': 'ClassifierChain', 'classifier': 'logistic_regression'}",180
0.10094343484358374,0.09864929968070121,6.3345784664154055,0.5190900325775146,both,"{'max_df': 0.9688502191642748, 'min_df': 0.04967108874171977, 'ngram_range': (1, 3), 'vectorizer': 'tfidf'}","{'alpha': 1.2254649991157802, 'multi': 'BinaryRelevance', 'classifier': 'naive_bayes'}",181
0.019906128675772385,0.004833044186786609,101.57196907997131,0.8908125400543213,both,{'vectorizer': 'use'},"{'C': 0.15716270267245863, 'multi': 'ClassifierChain', 'classifier': 'svm'}",182
0.0240767367606027,0.0074332272835326025,70.1918879032135,0.4586320400238037,body,{'vectorizer': 'use'},"{'C': 1.6691223047461823, 'multi': 'BinaryRelevance', 'classifier': 'logistic_regression'}",183
0.018477444413607796,0.004662114129120359,78.07042655944824,0.9645004272460938,both,{'vectorizer': 'use'},"{'C': 0.8312269748438195, 'multi': 'ClassifierChain', 'classifier': 'logistic_regression'}",184
0.0211235537054496,0.004418873318531064,99.58013491630554,0.38414645195007324,both,{'vectorizer': 'use'},"{'C': 0.2638318663917923, 'multi': 'BinaryRelevance', 'classifier': 'svm'}",185
0.025618955322645347,0.02561462042811914,5.659033584594726,0.10279169082641601,title,"{'max_df': 0.986707050271057, 'min_df': 0.03439373912119679, 'ngram_range': (1, 2), 'vectorizer': 'bow'}","{'C': 0.010223642411923705, 'multi': 'ClassifierChain', 'classifier': 'logistic_regression'}",186
0.015062929208613412,0.010661278869243798,30.913506698608398,0.44379239082336425,both,{'vectorizer': 'use'},"{'C': 0.015358302827861157, 'multi': 'BinaryRelevance', 'classifier': 'logistic_regression'}",187
0.024193940670994833,0.024129420185707635,17.465555715560914,0.5100049495697021,both,"{'max_df': 0.9640671584679159, 'min_df': 0.04614313755543979, 'ngram_range': (1, 3), 'vectorizer': 'tfidf'}","{'C': 0.07983422580644652, 'multi': 'BinaryRelevance', 'classifier': 'svm'}",189
0.01918360209715842,0.012176588392313541,57.56973562240601,0.923698902130127,body,{'vectorizer': 'use'},"{'C': 0.05511964789503762, 'multi': 'ClassifierChain', 'classifier': 'logistic_regression'}",190
0.01573077916142075,0.007921598199500791,52.23495259284973,0.46709389686584474,both,{'vectorizer': 'use'},"{'C': 0.07682826337249879, 'multi': 'BinaryRelevance', 'classifier': 'logistic_regression'}",191
0.025073877464734433,0.0076927298393036705,103.0494749546051,0.8067313194274902,both,{'vectorizer': 'use'},"{'C': 23.808252311204487, 'multi': 'ClassifierChain', 'classifier': 'svm'}",192
0.024616066697522455,0.024109736522045427,10.101624965667725,0.3711108207702637,both,"{'max_df': 0.9593570078638565, 'min_df': 0.049848529221203405, 'ngram_range': (1, 2), 'vectorizer': 'bow'}","{'C': 0.17204791426752142, 'multi': 'BinaryRelevance', 'classifier': 'logistic_regression'}",193
0.01788307609065321,0.009672371929460338,70.29069232940674,0.9086423873901367,title,{'vectorizer': 'use'},"{'C': 0.12109049421297191, 'multi': 'ClassifierChain', 'classifier': 'logistic_regression'}",194
0.031502311386151755,0.030222074538139965,32.30026030540466,0.305849552154541,both,"{'max_df': 0.9726803739933279, 'min_df': 0.0369238825628547, 'ngram_range': (1, 1), 'vectorizer': 'tfidf'}","{'C': 7.168277354987541, 'multi': 'ClassifierChain', 'classifier': 'svm'}",196
0.01866568213773909,0.013524605279151896,34.87171144485474,0.4356825351715088,body,{'vectorizer': 'use'},"{'C': 0.024834854396566863, 'multi': 'BinaryRelevance', 'classifier': 'logistic_regression'}",197
0.015050428871796057,0.010379836954721947,39.23632550239563,0.9441520214080811,both,{'vectorizer': 'use'},"{'C': 0.017959194624516804, 'multi': 'ClassifierChain', 'classifier': 'logistic_regression'}",198
0.024416306598394437,0.005440822422304439,101.77673635482788,0.37834773063659666,both,{'vectorizer': 'use'},"{'C': 2.5339624076146845, 'multi': 'BinaryRelevance', 'classifier': 'svm'}",199
0.020614653982082468,0.01719053669504239,22.860069131851198,0.44092402458190916,both,"{'max_df': 0.9561663044967667, 'min_df': 0.013577078645888377, 'ngram_range': (1, 1), 'vectorizer': 'bow'}","{'C': 0.012927037746387761, 'multi': 'ClassifierChain', 'classifier': 'logistic_regression'}",200
